Fecha de inicio,Contacto: Id. de contacto,Tipo de Evento,ID del Evento,Experiencia General,Duracion,Calidad de Alimentos,Interaccion con exalumnos,Interaccion con profesores
44119,0034100001BFfzB,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001eDkuF,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100000yixYG,Tec 360,EVN-0192863,4,2,4,4,5
44119,0034100001kBeA8,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001Lo41m,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001Lleuq,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001LoEQz,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001exD0J,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001OLC44,Tec 360,EVN-0192863,4,5,4,4,5
44119,0034100001pmG9s,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001NGxtk,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100000zftzt,Tec 360,EVN-0192863,4,5,4,4,5
44119,0034100001dT7x2,Tec 360,EVN-0192863,5,4,4,4,5
44119,0034100001Jta0r,Tec 360,EVN-0192863,5,3,4,4,4
44119,00341000019HUaw,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001FdQ2I,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001PW3hV,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001RZc3v,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001oewbt,Tec 360,EVN-0192863,5,4,4,4,5
44119,0034100001FbGZn,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001OKSAm,Tec 360,EVN-0192863,5,5,4,4,4
44119,00341000012gnKp,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001qaGvB,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001lfwUQ,Tec 360,EVN-0192863,5,3,5,5,5
44119,0034100001JuJvb,Tec 360,EVN-0192863,4,3,4,4,4
44119,00341000012fGYC,Tec 360,EVN-0192863,5,5,4,5,5
44119,00341000012geQS,Tec 360,EVN-0192863,4,4,4,5,5
44119,0034100000s5pqn,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001PVwR8,Tec 360,EVN-0192863,5,3,4,4,4
44119,003410000157U47,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100002XE0Hy,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001mfCe9,Tec 360,EVN-0192863,5,2,4,4,3
44119,0034100000zeWU6,Tec 360,EVN-0192863,5,5,4,5,4
44119,003410000157SLR,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001NIEXX,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001UPtot,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001I4LiP,Tec 360,EVN-0192863,4,3,4,5,4
44119,0033f000008Oxz2,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001BEXvJ,Tec 360,EVN-0192863,4,4,4,5,5
44119,0034100000zgUDO,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001Lm7Ab,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001BE4Dt,Tec 360,EVN-0192863,5,4,4,4,4
44119,00341000022t72y,Tec 360,EVN-0192863,4,2,4,5,4
44119,003410000157T38,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001JuY7a,Tec 360,EVN-0192863,4,4,4,5,5
44119,00341000012hOjZ,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001Z39mo,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001LoAxP,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001Z3Pkl,Tec 360,EVN-0192863,5,3,5,5,4
44119,0034100001J6kkU,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001PWUyq,Tec 360,EVN-0192863,5,3,4,5,4
44119,00341000015Jq22,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000012fuY8,Tec 360,EVN-0192863,4,3,4,5,4
44119,003410000258cUn,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001VJ3Jn,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100000ygFXy,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001UfIak,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001ASCZg,Tec 360,EVN-0192863,5,3,4,4,5
44119,0034100001Jta03,Tec 360,EVN-0192863,4,2,4,5,4
44119,003410000157PuX,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001L1hMm,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001RZucX,Tec 360,EVN-0192863,4,2,5,4,3
44119,0034100001FdXX5,Tec 360,EVN-0192863,5,2,4,4,5
44119,0034100001kBRzY,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001I2Sx4,Tec 360,EVN-0192863,4,4,4,4,4
44119,003410000157N4C,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001exvhC,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001FbGdp,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100000zfMI6,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100000yimgs,Tec 360,EVN-0192863,5,3,3,4,4
44119,0034100000vTRB6,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001I4Msc,Tec 360,EVN-0192863,5,2,4,5,5
44119,0034100001ex6PI,Tec 360,EVN-0192863,5,5,4,5,4
44119,00341000014ZSAU,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001Nqmq6,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001fnbXA,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001etxzp,Tec 360,EVN-0192863,4,3,3,5,4
44119,00341000019HUWN,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100002EY3jI,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001n7hoV,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100000yhyoW,Tec 360,EVN-0192863,4,5,4,5,5
44119,0034100001BEXQM,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001Lo8PR,Tec 360,EVN-0192863,4,5,4,4,5
44119,0034100001Z3MiE,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001L1sfP,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001BCmDz,Tec 360,EVN-0192863,4,2,4,5,5
44119,0034100001ClzdJ,Tec 360,EVN-0192863,5,4,5,4,5
44119,0034100001L0XBF,Tec 360,EVN-0192863,5,5,4,5,4
44119,00341000021jKWI,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001Lo3MK,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001ClCcV,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001VLDIg,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001ZQrjO,Tec 360,EVN-0192863,4,5,4,5,5
44119,0034100001Lleon,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100000yfrFh,Tec 360,EVN-0192863,5,2,4,4,5
44119,0034100000zgUER,Tec 360,EVN-0192863,4,5,3,4,4
44119,00341000015Jpp6,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000019EDOY,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001L1mzl,Tec 360,EVN-0192863,4,2,3,5,4
44119,0034100001q5vYN,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001h8QI7,Tec 360,EVN-0192863,5,4,4,5,5
44119,0034100001JsAr6,Tec 360,EVN-0192863,4,5,4,4,5
44119,0034100001P0nF0,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001Wq6v0,Tec 360,EVN-0192863,5,5,3,4,4
44119,0034100001rdYSS,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001MnPF2,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001ASZ7O,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001MovAA,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100000vZu3r,Tec 360,EVN-0192863,4,3,5,4,4
44119,003410000157RJl,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001L1GH0,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001L0X8o,Tec 360,EVN-0192863,5,2,3,5,4
44119,0034100001CkYMU,Tec 360,EVN-0192863,4,4,4,5,4
44119,003410000157PUF,Tec 360,EVN-0192863,5,4,4,5,5
44119,0034100001eDrhF,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001MlZ8R,Tec 360,EVN-0192863,4,5,4,5,4
44119,003410000157SMT,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001J6kN3,Tec 360,EVN-0192863,5,3,3,5,3
44119,00341000012gE9f,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100000yhSUB,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001FbqRm,Tec 360,EVN-0192863,4,5,4,4,4
44119,00341000026p9xa,Tec 360,EVN-0192863,4,4,4,4,4
44119,00341000012gepm,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100000yggmm,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100000vbPVS,Tec 360,EVN-0192863,5,5,3,4,4
44119,0034100001JsW2x,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001BDxOc,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100000ygtXe,Tec 360,EVN-0192863,5,2,4,4,5
44119,0034100001P0mAm,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100000yi0zM,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001Clzh6,Tec 360,EVN-0192863,4,4,5,5,5
44119,00341000012gE1l,Tec 360,EVN-0192863,4,5,4,4,4
44119,00341000012hGUb,Tec 360,EVN-0192863,4,4,4,5,4
44119,0033f0000042dXz,Tec 360,EVN-0192863,5,3,4,5,4
44119,0033f000002WAZN,Tec 360,EVN-0192863,5,5,5,5,5
44119,0034100001kCXuF,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001exvFS,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001NtiiM,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001FdrHj,Tec 360,EVN-0192863,5,5,5,5,4
44119,0034100001ARiNj,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001J6OPu,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001uSIk1,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100002Q6vmn,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001PWXbE,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001JuJd0,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100000thotA,Tec 360,EVN-0192863,4,5,4,4,5
44119,00341000015Jpqa,Tec 360,EVN-0192863,4,4,4,4,3
44119,0034100000zgUGw,Tec 360,EVN-0192863,5,5,4,4,5
44119,00341000012gcMR,Tec 360,EVN-0192863,4,2,3,5,5
44119,0034100001VJyhx,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001ZQRD7,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001L0wZA,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001Lmq0W,Tec 360,EVN-0192863,5,2,4,5,4
44119,00341000015JpmW,Tec 360,EVN-0192863,4,2,4,5,3
44119,0034100002SVYRF,Tec 360,EVN-0192863,4,3,4,5,5
44119,0034100001o73nt,Tec 360,EVN-0192863,5,2,4,5,5
44119,003410000157Sgy,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100000zg43V,Tec 360,EVN-0192863,4,4,5,4,4
44119,0034100001NGcxZ,Tec 360,EVN-0192863,4,3,4,4,4
44119,003410000157PPp,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001BDxD5,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001NtUhi,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001Fd0uS,Tec 360,EVN-0192863,4,4,4,4,5
44119,0034100001Clzh7,Tec 360,EVN-0192863,5,2,5,5,4
44119,0034100001J6kWW,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001JuY84,Tec 360,EVN-0192863,4,5,4,4,5
44119,00341000012h6MG,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001Fd0tj,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001gI74e,Tec 360,EVN-0192863,5,4,4,4,4
44119,003410000157OJX,Tec 360,EVN-0192863,5,4,4,5,4
44119,003410000157QcU,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100000s6WFg,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000019HUSG,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001JtZpF,Tec 360,EVN-0192863,5,4,4,5,4
44119,00341000014anSh,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001I2VBh,Tec 360,EVN-0192863,4,3,5,5,4
44119,0034100001AVo5c,Tec 360,EVN-0192863,5,3,4,4,4
44119,00341000019HUO4,Tec 360,EVN-0192863,4,3,4,5,5
44119,00341000018tqB0,Tec 360,EVN-0192863,5,2,4,5,5
44119,0034100001OLqWE,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001mnckS,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001I4uFe,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001gG9d1,Tec 360,EVN-0192863,5,4,4,4,5
44119,0034100001JrVXp,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001BE4Fa,Tec 360,EVN-0192863,5,2,4,5,5
44119,003410000157RYg,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001FeGzk,Tec 360,EVN-0192863,5,5,4,4,4
44119,003410000157StI,Tec 360,EVN-0192863,4,2,4,5,4
44119,0032M00002kSR3m,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001ewfcZ,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001uQbMv,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001WmYTw,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001L2Xh9,Tec 360,EVN-0192863,5,2,4,4,4
44119,00341000014aYhz,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001ClzgN,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001J5cbb,Tec 360,EVN-0192863,5,2,4,5,5
44119,0034100000zgUQh,Tec 360,EVN-0192863,5,3,4,5,4
44119,00341000015JqHH,Tec 360,EVN-0192863,4,2,4,5,4
44119,00341000015JqMv,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001L1ux0,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100000yiAwP,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100000zg45R,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001uQlwI,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001i4jEF,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001dSnpj,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001FeHE3,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001I3bGG,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001P2t2O,Tec 360,EVN-0192863,5,2,3,4,5
44119,0034100001BEWOk,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001BDADW,Tec 360,EVN-0192863,5,2,4,4,4
44119,0032M00002d92Z9,Tec 360,EVN-0192863,5,3,4,5,4
44119,00341000018tqHS,Tec 360,EVN-0192863,4,5,5,4,5
44119,0034100001ONYjf,Tec 360,EVN-0192863,5,4,4,4,3
44119,0034100001J6kl4,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100002CAtZB,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001PWRkA,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100000yFjFY,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001FeFsN,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001rdT1b,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100000zfu0S,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001rdVDt,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001J5caE,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100000yimhc,Tec 360,EVN-0192863,4,4,4,5,4
44119,003410000157PWa,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001Fd1mf,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001rdN4y,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100000zgLH1,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001cOxPL,Tec 360,EVN-0192863,4,4,4,5,5
44119,0034100001Nr4Ib,Tec 360,EVN-0192863,5,3,3,5,4
44119,0034100001kEq2l,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001Ns8cb,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001LnnGq,Tec 360,EVN-0192863,5,2,4,4,4
44119,003410000157NYJ,Tec 360,EVN-0192863,4,5,4,4,5
44119,00341000012fuWg,Tec 360,EVN-0192863,5,5,4,4,4
44119,00341000012funD,Tec 360,EVN-0192863,5,2,5,5,4
44119,0034100001L1Dhf,Tec 360,EVN-0192863,5,5,4,5,5
44119,0034100001I4tom,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001OMUZ3,Tec 360,EVN-0192863,4,4,4,4,5
44119,0034100001Ll27v,Tec 360,EVN-0192863,5,3,4,5,4
44119,00341000027l2J0,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001Rd4iY,Tec 360,EVN-0192863,5,5,4,4,4
44119,003410000157Tmx,Tec 360,EVN-0192863,4,3,4,4,4
44119,00341000018wrI5,Tec 360,EVN-0192863,5,5,4,4,5
44119,0034100001FeEf3,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001BDjI9,Tec 360,EVN-0192863,4,3,4,4,5
44119,0034100001FeFho,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001eunrh,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001hBIPg,Tec 360,EVN-0192863,5,2,4,5,4
44119,00341000014ZzUL,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001dSNxY,Tec 360,EVN-0192863,5,4,4,4,5
44119,0034100001BFNVV,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001ONkdo,Tec 360,EVN-0192863,5,5,4,4,4
44119,00341000027mGo5,Tec 360,EVN-0192863,4,5,3,5,4
44119,0034100001Nt8OF,Tec 360,EVN-0192863,5,5,4,5,4
44119,00341000018TF9P,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001FbGYa,Tec 360,EVN-0192863,5,2,4,5,4
44119,00341000018TFTb,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100000yigFv,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001L1sg8,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001NsKJS,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001qaQjh,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001VK5Xy,Tec 360,EVN-0192863,5,3,3,5,4
44119,00341000026oSld,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001NqlK9,Tec 360,EVN-0192863,5,2,4,4,4
44119,00341000018uBQx,Tec 360,EVN-0192863,4,5,4,4,5
44119,0034100001OM7nU,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001OLwTz,Tec 360,EVN-0192863,4,2,4,5,4
44119,00341000012fcIk,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100000yimiy,Tec 360,EVN-0192863,5,5,4,4,4
44119,00341000021kIlY,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001BDHR2,Tec 360,EVN-0192863,5,3,4,5,5
44119,0034100001evA4R,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100000zg43G,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001FbG10,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001L0wVc,Tec 360,EVN-0192863,4,3,4,4,5
44119,003410000157UrZ,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000012hGRc,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001exEPK,Tec 360,EVN-0192863,4,3,4,5,4
44119,00341000012fuYc,Tec 360,EVN-0192863,5,4,4,5,5
44119,0034100001FdrGg,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001L1INZ,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001I2Tj2,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001FbGZx,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000015Jq28,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001Cn4AG,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001NICw5,Tec 360,EVN-0192863,5,5,4,4,5
44119,0034100001ASZ6k,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100002AvY7s,Tec 360,EVN-0192863,4,5,4,5,4
44119,003410000157P0G,Tec 360,EVN-0192863,4,2,4,5,4
44119,003410000157Pvq,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100000yiELP,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001Ntmtf,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001JrYNs,Tec 360,EVN-0192863,4,5,4,4,4
44119,00341000015Jq0Q,Tec 360,EVN-0192863,5,2,4,4,5
44119,00341000012fcyl,Tec 360,EVN-0192863,5,5,3,4,4
44119,0034100001J5ck9,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001I2UiY,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001FeHOb,Tec 360,EVN-0192863,4,5,4,4,4
44119,0033f0000074dKj,Tec 360,EVN-0192863,5,2,4,4,3
44119,0034100001UdxGp,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001L1jhq,Tec 360,EVN-0192863,4,2,4,5,4
44119,003410000157MP9,Tec 360,EVN-0192863,5,2,4,4,4
44119,00341000019HvIM,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001JsB5h,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100000yirCS,Tec 360,EVN-0192863,5,5,4,5,4
44119,0032M00002d7Eib,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001FbG5b,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100000yimgJ,Tec 360,EVN-0192863,5,3,4,4,4
44119,00341000015LWMQ,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100000tZWPd,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001CmqQ1,Tec 360,EVN-0192863,4,3,5,5,5
44119,0034100001LlfAI,Tec 360,EVN-0192863,4,4,4,4,5
44119,0034100001L1jOt,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001rdBp7,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001JrY3x,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001BD0PH,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001AVsZT,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001BCtAQ,Tec 360,EVN-0192863,5,5,4,5,4
44119,00341000018ue4g,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001P3xcn,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001LkWgp,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001J67mh,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001AS3Ti,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100000zgTmh,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001Moytp,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100000zf6Dl,Tec 360,EVN-0192863,5,3,4,4,4
44119,00341000015Jq3t,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000018woie,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001h99aZ,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001kEoKO,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001NIH8N,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100000zftyg,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001Z3MhQ,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100000yhSSU,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001JrYIx,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000015LWHg,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001I2U4r,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100000s5pi5,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001BDrUV,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100000tiIIr,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001eBgc4,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001P29TX,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001gFzFK,Tec 360,EVN-0192863,4,4,3,4,5
44119,0034100001Z3Blo,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001i4eJ0,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001J5ca9,Tec 360,EVN-0192863,4,3,4,4,5
44119,0034100001JtZtW,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001FbGm3,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001eCvy3,Tec 360,EVN-0192863,4,4,4,4,5
44119,0034100001q4S1m,Tec 360,EVN-0192863,5,5,4,4,4
44119,003410000157SPN,Tec 360,EVN-0192863,4,3,4,4,5
44119,0034100001Lkbvn,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001JuXs6,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001BFNJj,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001Udu3N,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001Ue8wV,Tec 360,EVN-0192863,4,4,3,4,4
44119,0034100001CkihA,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001Ckgum,Tec 360,EVN-0192863,5,3,4,4,5
44119,0034100001rfSx0,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001MmICj,Tec 360,EVN-0192863,5,3,4,4,5
44119,00341000018vN5O,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001OMCvL,Tec 360,EVN-0192863,5,5,3,4,4
44119,0034100000s5pZ3,Tec 360,EVN-0192863,5,4,4,5,5
44119,00341000019F7cE,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001I3b82,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001OMRVX,Tec 360,EVN-0192863,4,3,4,5,5
44119,0034100001ONUPs,Tec 360,EVN-0192863,4,3,4,5,4
44119,00341000012gcL4,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100000yhSWM,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001OMJXh,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001fmjGI,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001yx0VX,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001ex5GN,Tec 360,EVN-0192863,4,4,3,5,4
44119,0034100000s5paV,Tec 360,EVN-0192863,5,5,3,5,4
44119,0034100001exFym,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100000zgFA2,Tec 360,EVN-0192863,5,3,4,5,4
44119,00341000012iOLQ,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001MoxAF,Tec 360,EVN-0192863,4,3,4,4,4
